Item;Oracion;Lenguaje
9074;?No tengáis miedo —les contestó José—. ¿Puedo acaso tomar el lugar de Dios?;Esp
9075;Es verdad que vosotros pensasteis hacerme mal, pero Dios transformó ese mal en bien para lograr lo que hoy estamos viendo: salvar la vida de mucha gente.;Esp
9076;Así que, ¡no tengáis miedo! Yo cuidaré de vosotros y de vuestros hijos. Y así, con el corazón en la mano, José los reconfortó.;Esp
9077;José y la familia de su padre permanecieron en Egipto. Alcanzó la edad de ciento diez años,;Esp
9078;y llegó a ver nacer a los hijos de Efraín hasta la tercera generación. Además, cuando nacieron los hijos de Maquir, hijo de Manasés, él los recibió sobre sus rodillas.;Esp
9079;Tiempo después, José dijo a sus hermanos: «Yo estoy a punto de morir, pero sin duda Dios vendrá a ayudaros, y os llevará de este país a la tierra que prometió a Abraham, Isaac y Jacob».;Esp
9080;Entonces José hizo que sus hijos le prestaran juramento. Les dijo: «Sin duda Dios vendrá a ayudaros. Cuando esto ocurra, vosotros deberéis llevaros de aquí mis huesos».;Esp
9081;José murió en Egipto a los ciento diez años de edad. Una vez que lo embalsamaron, lo pusieron en un ataúd.;Esp
9082;Había, según dicen, un wayuu muy hacendoso llamado Kushematai.;Esp
9083;El criollo llegó a Maicao.;Esp
9084;Se fue la criolla con Camilo.;Esp
9085;Yo hice entrar a los caballos a su corral.;Esp
9086;Entonces los gatos le enseñaron las garras.;Esp
9087;El muchacho está muy contento.;Esp
9088;Yo voy a enviar a mi abuelo.;Esp
9089;Lucas cantará una cancion.;Esp
9090;El padre de Juan fue buscado en casa.;Esp
9091;La señorita está muy contenta.;Esp
9092;Yo voy a enviar a mi abuela.;Esp
9093;Margarita cantará una canción.;Esp
9094;El papel fue buscado en mi casa.;Esp
9095;Yo compré veinte reses.;Esp
9096;Vas a pasar tres noches en el castillo encantado.;Esp
9097;Llegaron los cuatro niños huérfanos.;Esp
9098;Yo canto un jayeechi para Margarita.;Esp
9099;Ellos me van a ver de nuevo.;Esp
9100;Ella quiere comprar una computadora allá en Maracaibo.;Esp
9101;Bésala.;Esp
9102;Tú irás en medio de la noche allá hacia ese cerro.;Esp
9103;Nosotros te llevaremos allá donde vas, nosotros conocemos a tu tío.;Esp
9104;Ellos se escondieron arriba en los árboles.;Esp
9105;Él los golpeó con su pala.;Esp
9106;El viejo conversó con él en el camino.;Esp
9107;Este hombre es muy rico.;Esp
9108;Toma este bolso con cincuenta monedas.;Esp
9109;Ese niño tiene vergüenza, no quiere comer delante de alguien.;Esp
9110;Yo construí esa enramada.;Esp
9111;Los niños se pierden siempre en ese monte.;Esp
9112;Esos jóvenes todavía están borrachos.;Esp
9113;Esos viejos se han emborrachado bebiendo el zumo de datos.;Esp
9114;Esos hombres se van lejos.;Esp
9115;Este diccionario es muy bueno.;Esp
9116;Son muy valiosas las palabras colocadas en estos apéndices.;Esp
9117;Esas viejas están calladas.;Esp
9118;Se dirige al norte aquel niño que viene acá.;Esp
9119;¿Ése está escribiendo o no?;Esp
9120;Acomoda bien eso para que el cajón quede apretado.;Esp
9121;Ésos son solamente morrocoyes, no son gallinas.;Esp
9122;Oyó el joven eso y se despabiló.;Esp
9123;¿Qué será bueno para éste?;Esp
9124;Pues bien, después de eso, bebió el epeyüi.;Esp
9125;Siéntate allí encima de eso - dijo el viejo.;Esp
9126;Llegó la añoranza hiriendo más a los corazones.;Esp
9127;El trabajo va a ser difícil.;Esp
9128;Las carreras son agradables.;Esp
9129;Ya sabemos hacer el queso.;Esp
9130;¿Tú sabes moldear muñecas?;Esp
9131;Primavera, tiempo del amar.;Esp
9132;Se sonó los mocos después de llorar.;Esp
9133;Las personas que pasaban por la casa de él lo veían llorando.;Esp
9134;Yo amontono leña para cocinar.;Esp
9135;Llegó para rastrear las huellas del epeyüi.;Esp
9136;Mi familia vino a buscarme.;Esp
9137;El hombre se fue a buscar el caballo.;Esp
9138;Yo vine para danzar con las adolescentes.;Esp
9139;La lucha es un juego.;Esp
9140;Ven, primito, quiero jugar contigo.;Esp
9141;Esta madrugada, quise gritar hasta ultratumba: ¡Tierra madre! ¡Te amo!;Esp
9142;Tu gato quiere mirar por una abertura arriba.;Esp
9143;Quiero besar a la muchacha que trabaja en mi casa.;Esp
9144;Quiero comprar unas cabras quién sabe cuántas.;Esp
9145;¿Quieres irte conmigo a Maicao?;Esp
9146;Quiero dormir, estoy muy cansado.;Esp
9147;¿Quieres bailar con Josefina o quieres bailar con María?.;Esp
9148;Yo quiero aprender lo que es el miedo.;Esp
9149;Cuando venía de allá para acá, fueron oídos sus pasos por el hombre.;Esp
9150;La arepa es comida por el niño en el regazo de su madre.;Esp
9151;Fueron acomodados los talegos por los jóvenes.;Esp
9152;Mi hermano fue llevado por la policía quién sabe para dónde.;Esp
9153;Tú fuiste golpeado por el nieto tuyo.;Esp
9154;La niña nunca es abandonada por su madre, la lleva frecuentemente consigo.;Esp
9155;La camisa que llevaba puesta antes fue lavada y guardada.;Esp
9156;Después de aquello fue enterrado el muerto en el cementerio.;Esp
9157;La chicha se hace con maíz.;Esp
9158;En la lucha se mide la fuerza.;Esp
9159;Conviene que esa ropa tuya sea sacudida.;Esp
9160;Ya se oye el son de la tambora.;Esp
9161;De repente el borracho se despertó porque le estaban quitando la ropa.;Esp
9162;Fueron enterrados algo lejos, como por allá en un cementerio algo distante.;Esp
9163;A mí no me echarán de menos.;Esp
9164;Buscaron sus huellas, no las vieron.;Esp
9165;Le dieron de comer y le colgaron un chinchorro.;Esp
9166;El hombre fue mandado al monte a cazar venados.;Esp
9167;El hombre fue bajado junto con los talegos con la soga.;Esp
9168;La soga fue sostenida entre varios, y a él lo fueron bajando lentamente.;Esp
9169;Es necesario deshierbar y cuidar el sembradío.;Esp
9170;Con la leche se hace cuajada.;Esp
9171;Al burro lo llevaron desde cerca.;Esp
9172;A ese chivo lo golpearon por el cuello.;Esp
9173;No es bueno beber la chicha estando todavía caliente.;Esp
9174;La mujer hizo caminar al hombre hacia la casa.;Esp
9175;El hombre hizo hablar a la mujer acerca del niño.;Esp
9176;Hice entrar a los caballos dentro de su corral.;Esp
9177;Haremos pagar a la madre de ellos.;Esp
9178;Yo te haré volver al joven completamente despabilado.;Esp
9179;Los hice bajar para que se calentaran.;Esp
9180;Hizo llover el invierno sobre la tierra.;Esp
9181;Ella se montó primero encima del burro, e hizo montar a Pipo en la grupa.;Esp
9182;Después te llevaré a visitar a tus familiares.;Esp
9183;Me trajo muy de madrugada.;Esp
9184;Yo acomodaré tu vida, te bañaré cinco veces con una cosa muy buena.;Esp
9185;Y el hombre que antes estabas esperando llegó en la noche.;Esp
9186;A la mañana siguiente se fue a quejar a la casa del padre del muchacho.;Esp
9187;Los niños se pierden siempre en ese monte.;Esp
9188;Ella me fue a buscar a casa y me trajo de allá en un burro.;Esp
9189;Nos fuimos, después de pasar tres horas arriba, cuando se fueron los perros.;Esp
9190;"Había una vez un hombre malvado; solía quitarle el equipaje a las personas que pasaran junto a él.";Esp
9191;"Seguimos caminando y vino a mi mente una idea: ""¡Ojalá llueva!""";Esp
9192;Yo acomodaré tu vida, te bañaré cinco veces con una cosa muy buena.;Esp
9193;Sí,tengo muchísima hambre así como estoy — dijo el hombre.;Esp
9194;Caminaba por el patio alrededor de la casa con una totuma.;Esp
9195;Al toro lo pinchan a cada rato para que muja.;Esp
9196;Nosotros nos mudamos de aquí cuando todavía no se comía la cosecha.;Esp
9197;Después, se las ponía al hombro para tirarlas al fondo de un barranco.;Esp
9198;¿Qué será ahora esto que me quita la manta?;Esp
9199;"Vete por allá, de momento; aquí no te quieren ver.";Esp
9200;"Todas las mañanas mi mamá y mis tías me decían: ""Vaya a buscar leña, para cocinar el desayuno"".";Esp
9201;Kushematai no creyó lo que decía, recordó lo que había sucedido cuando cazaba aves en el jagüey.;Esp
9202;Te daré un ovejo y un chivo.;Esp
9203;"Si acatas mis palabras, tu suerte será buena; y si haces algo malo, te abandonaré.";Esp
9204;Ya colgaban en su cintura unas iguanas, conejos y unas cuantas lagartijas en lapunta de sus flechas.;Esp
9205;El hombre quería muchísimo a su mujer y a sus hijos.;Esp
9206;Le dieron reses, caballos, ovejas y cabras.;Esp
9207;El hombre quería muchísimo a su mujer y a sus hijos.;Esp
9208;Quiero comprar esta cabra, pero no la otra.;Esp
9209;Si eran más grandes que yo, me les escondía, pero si veía que eran como yo, jugaba con ellos un rato.;Esp
9210;Yo quiero ir a Maicao contigo, pero no tengo pasaje.;Esp
9211;Muchos lo han intentado ya, pero todos han fracasado.;Esp
9212;Si tienen frío, vengan acá conmigo y los dejaré calentarse con el fuego.;Esp
9213;Él hizo muchas cosas buenas mientras vivió, y murió de 175 años.;Esp
9214;Contento quedó el muchacho, porque ya veía cerca de él la fortuna.;Esp
9215;Porque ahora la luna alumbra el camino, ¡niña, ven a mí!;Esp
9216;Porque él era muy diligente cazando, siempre solía volver con presas.;Esp
9217;Estás muy engreído porque tienes por vehículo un camión.;Esp
9218;Aunque te pregunten, no vayas a contar nada.;Esp
9219;Si comes muchas veces el fruto del mamón cuando eres niño, cuando seas grande sufrirás a causa de la sed.;Esp
9220;No tendré pasaje para ir a Maicao.;Esp
9221;No conviene que vayamos a ella, pues allá hay una cosa que hiede.;Esp
9222;Cuidaba los animales que tenía, si había lluvia sembraba y además cazaba.;Esp
9223;Yo me iría mañana si tuviese carga.;Esp
9224;Yo no tengo cabra, ni tampoco dinero.;Esp
9225;Ese enfermo no tiene familia.;Esp
9226;El hombre tenía huertas y también tenía animales.;Esp
9227;Había una vez un hombre que vivía en una tierra con su mujer y sus cuatro hijos.;Esp
9228;Llevaba manta, cotiza, collar y llevaba a la cintura su arma, y sostenía la rienda de su cabalgadura.;Esp
9229;Juu rugió un viento fortísimo contra él que lo hizo volar como si fuese hojarasca.;Esp
9230;"Le dio como montura un caballo manso, veloz; le entregó una silla.";Esp
9231;Mi presa hubiera sido conejo si hubiese tenido flecha.;Esp
9232;La hermana de mi amigo tiene hijo.;Esp
9233;Yo me hubiera ido contigo si tuviera pasaje.;Esp
9234;Se encontraba el hombre que quizás era el dueño de la enramada, estaba echado de costado en el chinchorro debajo de ella.;Esp
9235;Los niños se perdieron por un camino.;Esp
9236;Esta mata de mango tendrá ramas después.;Esp
9237;Con que tú eres de quien se habla que está donde el viejo.;Esp
9238;El hombre tenía su mujer, tenía dos hijos que eran ya grandecitos, un varón y una hembra.;Esp
9239;¿Puedo jugar con ustedes? - Claro, pero sólo si tienes dinero.;Esp
9240;Envió a un niño ya grandecito, que iba montado a caballo.;Esp
9241;Caramba, conviene que me escape ahora mismo en su ausencia, aunque me encuentre desnudo.;Esp
9242;Era un joven sin dinero, sin cultivos, sin animales.;Esp
9243;El burro no es veloz, el caballo lo va dejando atrás.;Esp
9244;No hubieras comido si no tuvieses dinero.;Esp
9245;Yo no tengo cabra, ni tampoco dinero.;Esp
9246;La niña tiene aretes.;Esp
9247;Esos muchachos tienen madre.;Esp
9248;¿Ése está escribiendo o no?;Esp
9249;Oyó el joven eso y se despabiló.;Esp
9250;¿Qué será bueno para éste?;Esp
9251;Teresa está muy enojada porque tú te vas a quedar aquí.;Esp
9252;Si tienen frío, vengan hacia acá conmigo.;Esp
9253;A mí me han llevado hacia allí — dijo el hombre.;Esp
9254;Nosotros no buscamos nada por aquí.;Esp
9255;¡Vengan para que se reúnan delante de mí hacia allá!;Esp
9256;Ella me fue a buscar a casa y me trajo desde allá en las ancas de un burro.;Esp
9257;¿Qué has visto por allá por donde has caminado?;Esp
9258;Por allá está una parte de los animales en otro lugar.;Esp
9259;Allá hay una cosa que hiede en la casa de ella.;Esp
9260;¡Ahí viene un fantasma!;Esp
9261;Ahí está mi cabalgadura, desensíllala y manéala de una vez por allá.;Esp
9262;Aquí tienes tu chinchorro, aquí tienes tu ropa para que no sufras frío.;Esp
9263;Mira, aquí hay un hacha y dos cuchillos.;Esp
9264;Yo trabajo aquí en Maicao.;Esp
9265;Yo estoy aquí escribiendo un libro encargado por Yanama.;Esp
9266;Estaban allí los perros aguardando por nosotros abajo, mostrando sus dientes.;Esp
9267;Yo he saludado a Camilo allí.;Esp
9268;Mi abuelo vendrá de allí en la tarde.;Esp
9269;De allí vendrán unas muchachas mañana a mí.;Esp
9270;Los hombres van a venir de allí mañana.;Esp
9271;Mi escuela está allá en La Guajira.;Esp
9272;Vamos, vente conmigo, voy allá a inspeccionar mis animales.;Esp
9273;Yo soy wayuu. Tú eres criollo.;Esp
9274;Tú eres wayuu y tu hijo también será wayuu.;Esp
9275;Camilo es un muchacho.;Esp
9276;Tú eres nuestro abuelo.;Esp
9277;Tú eres hijo de Camilo.;Esp
9278;El criollo barbudo es amigo de María.;Esp
9279;Es un fantasma con quien estás hablando.;Esp
9280;Mi hija está alegre con el baile.;Esp
9281;Camilo está bien aquí en nuestra casa con nosotros.;Esp
9282;Los niños están enfermos ahora.;Esp
9283;Josefina anda detrás de los criollos.;Esp
9284;El hombre está saciado en la casa del hermano de Josefina.;Esp
9285;Tú morirás a manos de Camilo si le haces algo malo a su hija.;Esp
9286;Miguel está sentado al lado de mi amigo.;Esp
9287;Mi amigo sufre por María.;Esp
9288;El joven dormirá en la canoa.;Esp
9289;Ustedes van a llegar de Maicao temprano.;Esp
9290;Mi madre irá donde el abuelo de mañanita.;Esp
9291;Ese joven quiere bailar con Margarita.;Esp
