Item;Oracion;Lenguaje
8692;Nümakalaka Judá nümüin Onán chi nimüliakai Er: ―Anakaja müleka piisarüle sümüin nu'wayuuse müliashii maa aka wakuaippa süka shiain pülüinyuuin. Kasataalejese kachoinjatüin shia pütüma süpüla eeinjatüin nuu'uliwo'u chi pipayakai ―müshi.;guc
8693;Niisatkalaka Onán sümüin tü nülüinyuukot. Otta nütüjaa aa'ulu sünain nnojolüinjatüin nuu'uliwo'uin süchonyuu tü nülüinyuukot. Sükajee tia, wanaa sümaa nüinkaapü'üin sümaa, aa'inmajiraapü'üshi nükuaippa suulia ipuolüin shia nütüma.;guc
8694;Otta Jehová, jashichishi nümüin Onán saaliijee tü naa'inrapü'ükat. Je sükajee tia, nu'uta aa'inchi.;guc
8695;Nümakalaka Judá sümüin Tamar tü na'üikat: ―Anakaja müleka joolu'u pu'unüle nipialu'umüin chi püshikai. Makateerü pia cha'aya. Nnojoleerü ka'wayuusein pia wane'ere'eya miyo'upa Sela chi tachonkai ―müshi sümüin. Müsü nünüiki sümüin süka mmolüin seema ouktajaa Sela maa aka naa'in na nipayakana. Ale'ejasüjese'e Tamar shipialu'umüin.;guc
8696;Shiasa mapa kojuya juya, ouktüsü tü nu'wayuusekat Judá. Je süchikijee ni'yalajüin saa'u, nu'unakalaka eemüin tü pueulokat Timnat eere süüjünüin soi tü na'anneetsekalüirua. Je nümaashi Hira chi nütünajut kepiakai cha'aya sulu'u tü pueulokat Adulam.;guc
8697;Aapinnüsü Tamar nüchiki chi sa'üikai sünain nüntajachin Timnatmüin süpüla süüjünüinjatüin soi tü na'anneetsekalüirua.;guc
8698;Sütüjaa aa'uchi sünain miyo'uichipain Sela chi nüshaleinkai Judá je sünain nnojoyüliain saapünüin nümüin süpüla nu'wayuuseinjatüin shia. Müsüjese'e saakatüin tü süshe'in sünainpü'ükat shiyaawase wayuu oukta eechinrü. Sa'atakalaka wane süshe'in naata sümüin suulia. Shi'itaakalaka wane kuluulu su'upünaanain suulia shiyaawatünüin nütüma chi sa'üikai. Süikkalaakalaka sotpa'a tü wopu chawatkat Timnatmüin yaa so'ulu'u tü pueulokat Enaim.;guc
8699;Shiasa'a nülatapa Judá yalapünaa eere joyotüin Tamar tü na'üikat, wayuuyaa maa'insat shia naa'inru'u süka ko'upünaajanain kuluulu shia.;guc
8700;Sünain nnojolüin nütüjaain saa'u sünain shiain tü na'üikat, nürütkaakalaka sünainmüin sünain maa sümüin: ―Anakaja müleka tainkaale pümaa ―müshi. Süsouktakalaka nümüin: ―¿Kaseerü paapaka tamüin saa'u? ―müsü.;guc
8701;Nüsouktakalaka sümüin: ―Taluwataajeerü pümüin wane kaa'ulachon sa'akajee tü tamü'ünüinkalüirua ―müshi. Sümakalaka nümüin: ―Anakaja'a. Otta, anasü müleka paapüle joolu'u tamüin wane kasa shiyaawaseinjatü tamüin sünain pansaain pünüiki ―müsü.;guc
8702;Nümakalaka: ―¿Kasa wayuu taapeetka pümüin shiyaawaseinjatkat tanüiki? ―müshi. Süsouktakalaka nümüin: ―Anakaja paapüle tamüin tü ejeerüjiakat karaloukta kachetakat punutpünaa oo'ulaka tü puwaraaratsekat ―müsü. Naapa nümüsia sümüin tü süchuntakat. Nüinkaakalaka sümaa. Ipuotkalaka shia.;guc
8703;Ale'ejüsü Tamar shipialu'umüin sünain saakajaain tü kuluulu su'upünaanainjatkat. Sa'atüin süshe'in süchikua shiyaawasekat wayuu oukta eechinrü.;guc
8704;Nüjütünakalaka joo Hira nütüma Judá sünain ni'ikajaain wane kaa'ulachon sümüin tü jietkat je süpüla süle'ejirüinjatüin tü nükorolo naapakat paala sümüin. Otta Hira, nnojotsü nüntüin anain tü jietkat.;guc
8705;Nüsakirakalaka wane wayuuirua kepiasü sulu'u tü pueulokat Enaim: ―¿Jalasü ji'rüin tü wayuu maa'insat joyotapü'ükat sotpa'a wopu? ―müshi. ―Nnojotsü eepü'üin wane wayuu maa'insat yaapünaa yaa, nnojotpü'üsü paalainka oo'ulaka nnojotsü maa'unnaa yaa ―müshii naya nümüin.;guc
8706;Nüle'ejakalaka nünainmüin Judá sünain maa nümüin: ―Nnojotsü tantüin anain tia jietkat. Na wayuu kepiakana cha'aya naküjain tamüin sünain nnojolüin wane wayuu maa'insat cha'aya, nnojotpü'üsü paala je nnojotsü maa'unnaa yaa naashin ―müshi nümüin Judá.;guc
8707;Nümakalaka Judá: ―Saa'u nnojolüin püntüin sünain, too'ulaajeerü tü takorolokot süma'ana. Alü'üjüichipa pia tü kaa'ulakat sümüin, otta nnojotsü shia püpüla. Müleka püle'ejüle püchikua'aya sümaa tü kaa'ulakat chamüin cha'aya, asirajeena na wayuukana waka ―müshi.;guc
8708;Shiasa mapa apünüin kashi, aküjünüsü nümüin Judá sütüma wayuu: “Ipuotsü Tamar, tü pa'üikat, sünainjee wayuuin maa'insat shia saashin wayuu”, münüsü. Otta Judá, süpüla kasalajanainjatüin nütüma sümüin tü saainjalakat, nüjütakalaka na wayuu nümaajanakana sünainmüin tü na'üikat sünain maa namüin: ―Jüta'ülaa shia. Joto jütüma süpüla ouktaa saa'u saainjala ―müshi.;guc
8709;Shiasa'a nantapa chamüin cha'aya, najuittirakalaka shia anooipa'amüin. Otta shiakat, suluwataakalaka wane pütchi nümüin Judá chi sa'üikai sünain maa: “Ipuotsü taya nütüma chi wayuu kakorolokai tü kasa tajapulu'ukat. Anuu tama'ana tü ashajiakat nejeetse oo'ulaka tü nuwaraaratsekat. Anashi püntüle yaamüin, pütüjaaiwa saa'u jaralin kakoroloin shia”, müsü.;guc
8710;Naapapa Judá tü pütchikat sümakat tü na'üikat nümüin, nütüjaaitpa aa'u sünain shiain nükorolo niakai tü süma'anakat. Naashaje'etkalaka naa'in nüle'eru'u sünain maa: “Atak. Tatüjaaitpa aa'u sünain e'rülin wayumüin taya sümüin tü ta'üikat sünain nnojolüin taapüin shia nümüin Sela, chi tachon emülieekai, süpüla nu'wayuuseinjatüin shia. Otta shiakat, saa'inrüin tü anasükat sünain sa'atapajüin nia wainma juya”, müsü naa'in nüle'eru'u Judá. Aluwataashijese'e nia nünüiki süpüla süjütünüinjatüin achiki. Shiasa süchikijee tia, müichimaale'eja'a nnojolüin nia sünainpünaain.;guc
8711;Shiasa'a kettaapa Tamar süpüla kachonwaa, atüjaanüitpa aa'u sünain senkeyuuinjatüin süchonnii.;guc
8712;Je wanaa sümaa su'ttüin sünain jemeyulaa namaa na süchonniikana, chi wane'e, nujuittirüin nütünachon palajana. Saapaakalaka tü nütünachonkot tü wayuu eemeijütkat sünain shijittaain wane jiitpai ishosü sünain tü nütünachonkot sünain maa: “Nia e'irumaaka chii”.;guc
8713;Otta chi jo'uukai, nikeroje'etkalaka tü nütünachonkot süchikua. Niaka'a ojuittüin chi wane nuwalachonkai palajana. Sümakalaka joo tü eemeijütkat: “Nia chi eirujuikai wopu”. Je sükajee tia, e'itaanüsü nünülia Fares nümünüin.;guc
8714;Nujuittakalaka joo chi nuwalakai sünain eein tü jiitpai ishokot yaa sünain tü nütünachonkot. E'itaanüsü nünülia Zara nümünüin.;guc
8715;Nüntinnapa José yaamüin yaa Egiptomüin natüma na nüikeyuukana Ismael. Oikkünüshi nia natüma süpüla achepchieeinjachin nümüin wane wayuu yaaje'ewai kanüliashi Potifar. Nia wane ni'ipajai chi sülaülakai Egipto, Faraón münakai. Je müshia Potifar, nia sülaülaka'aya tü waariakat yaaya.;guc
8716;Je José anasü nükuaippa  süka  eein Jehová chi Maleiwakai nümaa. Kepiashi joo nia nipialu'u Potifar chi nülaamainkai yaa Egipto.;guc
8717;Je chi nülaamainkai, nütüjaaichipa aa'u José sümaa eein Jehová nümaa sütüma anain sükuaippa süpüshua tü naa'inrakat.;guc
8718;Je sünainjee tia, talatüichipa chi nülaamainkai nümaa. Laülaashichipa joo nia nütüma sünain aluwatawaa sulu'u tü nipiakat sümaa najapulu'uin süpüshua tü kasa eekat nüma'ana.;guc
8719;Shiasa'a so'u ka'ikat tia ni'itaakat o'u Potifar tü nipiakat najapulu'u José, anaitpa nükuaippa Potifar nütüma Jehová nünainjee José, je tü kasakat eekai eein nüma'ana nipialu'u je maa'aya aka tü nü'ttiakalüirua.;guc
8720;Pansaasü naa'in Potifar nünain José süka anaitpain sükuaippa süpüshua tü nüma'anakat. Nnojolüitpa kasain jülüjüin naa'in Potifar süka najapulu'uitpain José kasa süpüshua. Shia nnojotka ne'e e'itaanüin najapulu'u a'lakaje'eraa tü niküinjatkat chi laamakai. José, nia wane wayuu anashi aa'inchi ma'i.;guc
8721;Shiasa'a so'u wane ka'i, tü nu'wayuusekat chi nülaamainkai müliasü nii'iree José sünain sümüin nümüin: ―Painkaa tamaa.;guc
8722;Oo'ulaka José, niyoukta achikit sünain nüsouktüin sümüin: ―Piirakaa. Chi talaamainkai, nnojoishi ashapataain saa'u tü alatakat yaa nipialu'u süka yaain taya yaaya. Pansaasü naa'in tamaa. Shiaja'aya ni'itaakalaka tajapulu'u süpüshua tü eekat nüma'ana.;guc
8723;Wanaawashi taya nümaa sünain tü aluwatawaakat yaa sulu'u tü miichikat. Taashitpa tapüla süpüshua tü kasakat nütüma. Piaja'a ne'e piakat nnojotka taashin tapüla saa'u nu'wayuusein pia. ¿Jamataalainjachikalaka taya süpüla taa'inrüinjatüin wane kasa eekai mojuin ma'i, wane kaainjalaa nu'upalapünaa Maleiwakai? ―nümakalaka sümüin.;guc
8724;Mayaasüje kojuyatuain sünüiki nümüin shii'iree nainkaain sümaa otta süpüla sümaakuu sümüinjachin nia, ayatüsia niyouktüin achikü tü süchekakat nüpüleerua.;guc
8725;Je so'u wane ka'i, nikerotkalaka José sulu'u tü miichikat süpüla a'yatawaa. Yüütüüisü joo tü miichikat. Nnojotsü joo tü achepchieekalüirua.;guc
8726;Shiasa'a joo nu'wayuuse chi nülaamainkai, saapaakalaka nia süka tü nüshe'inkat sünain sümüin nümüin: ―Painkaa tamaa. Niasa'a joo niakai, nüpattajaakalaka anooipa'amüin sünain nüpütapünaain süpüshi tü nüshe'inkat yaa sajapulu'u.;guc
8727;Je sünainjee nüpütapünaain süpüshi tü nüshe'inkat yaa sajapulu'u nujuittapa anooipa'amüin,;guc
8728;su'waatakalaka joo namüin na achepchieekanairua. Je nantapa sünainmüin, sümakalaka namüin: ―Kaatei, jiirakaa, chi ta'wayuusekai nüntirüin wamüin wane hebreowa'ata. E'rülüichipa wayumüin wamüin. Nürütkaain taya shii'iree nainkaweein tamaa. Ta'waatakalaka emetut.;guc
8729;Je sükajee ta'waatüin, nüpattajaakalaka anooipa'amüin sünain nüpütapünaain tü nüshe'inkat yaa ta'ütpa'a ―sümayaataalakalaka namüin na achepchieekana.;guc
8730;Sünaajaakalaka joo tü nüshe'inkat José nüpüla chi su'wayuusekai.;guc
8731;Ayatüsia süküjüin joo nümüin tü sümakat paala namüin na achepchieekana. Sümakalaka nümüin: ―Chi achepchiee hebreokai püntitkai wamüin, nürütkaain taya shii'iree nütaüjaweein taya.;guc
8732;Ta'waatakalaka emetut. Je wanaa sümaa ta'waatüin, nüpattajaakalaka anooipa'amüin sünain nüpütapünaain tü nüshe'inkat yaa ta'ütpa'a ―sümayaataalakalaka nümüin chi su'wayuusekai.;guc
8733;Aashichijaashi joo chi nülaamainkai José sütüma tü sümakat tü nu'wayuusekat nümüin sünain “Müsü tü naainjakat chi püchepchiakai tamüin” sünain sümüin nümüin.;guc
8734;Je saalin joo tia, e'itaanüichipa joo José sulu'u tü kaatsetkat nütüma chi nülaamainkai eere süsürünnüin tü püreesasükalüirua nütüma Faraón. Je yala yala, yalaichima'ale'e joo nia süttüin sulu'u tü kaatsetkat.;guc
8735;Otta Jehová, eeshi nümaa José sümaa nükaaliijüin nia. Talatüichipa joo chi sülaülashikai tü kaatsetkat nümaa José nütüma Jehová.;guc
8736;Ni'itaain joo najapulu'u José süpüshua tü püreesasükalüirua je süpüshua tü kasa aainjünapü'ükat yala.;guc
8737;Nnojolichipa ashapataain chi sülaülashikai tü kaatsetkat soo'opünaa tü najapulu'ukat José süka ni'itaain Jehová sümaa anain sükuaippa süpüshua tü kasa naainjakat José, süka eein nia nümaa waneepia.;guc
8738;Eetaalakalaka wane wayuu laülaashi naa'u na aapajüliikana nüsüin chi sülaülashikai tü mmakat Egipto, chi Faraón münakai, oo'ulaka wane laülaashi naa'u na aainjüliikana pan nümüin. So'u wane ka'i, kaainjalashii naya nuulia chi Faraónkai. Jashichikalaka nia namüin saaliijee tia.;guc
8739;Nüpüreesajitkalaka joo naya sulu'u tü kaatset chakat nipialu'u chi sülaülashikai tü waariakat eere püreesain José.;guc
8740;Je joo chi sülaülashikai tü waariakat, ni'itaain José süpüla naa'inmajüinjanain na piamashii püreesashiikana. Eesü nakalia sünain püreesain naya.;guc
8741;Je so'u wane ai, a'lapüjaataalashii joo naya wane'ewai nakua. Je wane'ewai sukua tü na'lapüinkat, eesü kapülajatkat.;guc
8742;Je wattachon, wanaa sümaa nüntüin José nanainmüin, niirakaakalaka namüin sümaa naatajatüin no'uuta.;guc
8743;Nüsakitkalaka naya: ―¿Kasa aika jünain, mataasü mojukai ma'i saa'in jo'uuta so'u ka'ikat tüü?;guc
8744;Nasouktakalaka nümüin: ―Eesü wane wa'lapüin, akatsa'a nnojolüin jaralüin aküjüinjatüin wamüin jamalu'ulüin shia. Nümakalaka José namüin: ―¿Nnojoishi niain Maleiwakai aküjüin süchikü lapü? Jüküja tamüin tü jü'lapüinkat. ¿Jamüsü ma'i?;guc
8745;Niasa'a chi laülaashikai naa'u na aapajüliikana nüsüin chi Faraónkai, nüküjakalaka tü nü'lapüinkat nümüin José. Müshi nia: ―Te'rüin ta'lapüinru'u saa'in wane suu'ulia uuwa yaa tamülatu'u.;guc
8746;Eetaalashii naa'in apünüinshii sütünachen sünain. Wanaa sümaa suwü'iraain, kasiijaakalaka saa'in sümaa kachonle'einya shia sümaa je'wejaain shia.;guc
8747;Tajapulujuttaaja'a saa'in tü niitainkat chi Faraónkai. Je taapaakalaka saa'in tü uuwakat. Talirütkalaka saa'in sulu'u tü niitainkat. Je süchikijee, taapakalaka saa'in najapulu'u chi Faraónkai.;guc
8748;Nümakalaka José nümüin: ―Tü pü'lapüinkat, malu'ulu shia mayaa: tü apünüinsükat sütüna wunu'u, apünüin ka'i.;guc
8749;So'u tü apünüinkat ka'i, chi Faraónkai, nüjütirüinjachi achikü pia sulu'ujee tü kaatsetkat sümaa ni'itaweechin pia pi'yataaleru'u püchikua'a. Je süchikijee, ayateechia pia aapajülin tü iitakat najapulu'u chi Faraónkai maa aka paalainka aapajüipü'üin pia nüsüin. Malu'ulu pü'lapüin.;guc
8750;Je pi'rapa sümaa anain pükuaippa, soto paa'in taya. Jaliachon taya püküjaiwa tachikü nümüin chi Faraónkai nüjütiraiwa tachikü sulu'ujee tü kaatsetkat.;guc
8751;Ata'ülüüshire'e taya suumainpa'ajee tü hebreokalüirua. Je yaaya, nnojotsü kasain taainjalain süpüla tekerotinnüinjachin sulu'umüin tü kaatsetkat ―nümakalaka José nümüin.;guc
8752;Je chi laülaashikai naa'u na aainjüliikana pan nümüin chi Faraónkai, süka joo naapüitpain nüküjala José süchikü tü nü'lapüinkat chi laülaashikai naa'u na aapajüliikana nüsüin chi Faraónkai sümaa anainjatüin ma'i nükuaippa, müichipa joo nia nümüin José: ―Je müshia tayakai, te'rüin ta'lapüinru'u saa'in apünüinsü kanaasta kalu'ujasü pan yaa taralo'u.;guc
8753;Eetaalasü saa'in sulu'u tü kanaastakat so'ukot pan süpüshua nümüinjattaala saa'in chi Faraónkai. Je su'nnuwaakalaka aa'in wane wuchiirua sünain ekaa tü pan sulujutkat tü kanaastakat ―müshi joo nia nümüin José.;guc
8754;Nüsouktakalaka José nümüin: ―Tü pü'lapüinkat, malu'ulu shia mayaa: tü apünüinsükat kanaasta apünüin ka'i.;guc
8755;So'u tü apünüinkat ka'i, chi Faraónkai nüshottireechi anutpünaa pia sümaa ni'ite'ereechin pia shi'iru'u wane wunu'u. Je tü wuchiikalüirua, shikeerü tü pi'irukukat ―nümakalaka José nümüin.;guc
8756;Shiasa'a süchikijee apünüin ka'i, ekeraajüshi juya chi Faraónkai. Nimi'ijitkalaka joo saa'u ka'ikat tia napüla napüshua na ni'ipajanakana. Je chi laülaashikai naa'u na aapajüliikana nüsüin oo'ulaka chi laülaashikai naa'u na aainjüliikana pan nümüin, najütinnakalaka achikü nütüma sulu'ujee tü kaatsetkat süpüla nee'iyatünüinjanain no'upala na ni'ipajanakana.;guc
8757;Ni'itaaichipa joo chi laülaashikai naa'u na aapajüliikana nüsüin nüchukua'a ni'yataaleru'u sünain aapajülii tü iitakat nümüin.;guc
8758;Otta müshia chi laülaashikai naa'u na aainjüliikana pan nümüin, nüshottira anutpünaachi sümaa ni'ite'erüin nia shi'iru'u wane wunu'u. Eitataayai saa'in tü nümakat paala José namüin.;guc
8759;Otta chi laülaashikai naa'u na aapajüliikana nüsüin chi Faraónkai, eetaayai ne'e sotüin naa'in José.;guc
8760;Sülatataalakalaka piama juya. Shiasa'a so'u wane ka'i, a'lapüjaataalashi chi Faraónkai. Eejeittaa nia sha'watataain nü'lapüinru'u sotpa'a tü süchikat Nilo.;guc
8761;Ni'rakalaka saa'in akaratshisü paa'a anapüisü ma'i sümaa kaüspülijüin saa'in eeweenuwaain shirokujee tü süchikat sünain ekajawaa süpa'amüin tü wüitüshiikat.;guc
8762;Otta müsia süchiiruajee, sujuinnuwaakalaka saa'in waneeirua akaratshisü paa'a mojujasü ma'i sümaa aürülajüin ma'i saa'in shirokujee tü süchikat. Süsha'waajaakalaka aa'in sa'ato'ujee tü waneeirua sotpa'a tü süchikat.;guc
8763;Je tü paa'akalüirua mojujasükat sümaa aürülajüin, shimiratkalaka saa'in tü paa'a anapüisükalüirua sümaa kaüspülijüin. Nüchijiraakalaka joo sünainmüin tü nü'lapüinkat.;guc
8764;Nütunkataalakalaka joo nüchukua'aya. Eetaalakalaka joo wane nü'lapüinya'asa. Ni'rataalain saa'in wane süsa'a “trigo” sümaa akaratshisü shikiiwajuna. Anapüisü ma'i tü so'ukot je kettaasü süpüla ashannaa.;guc
8765;Otta müsia süchiiruajee, shii'iyalaakalaka saa'in joo wane süsa'aya sümaa akaratshisü shikiiwajuna ma'ülü'üjasat so'u sümaa julüin saa'in sütüma tü jouktaikat.;guc
8766;Je tü akaratshisü shikiiwajuna ma'ülü'üjasatkat o'u, shimiralüin saa'in tü akaratshisü shikiiwajuna ka'ülü'üjasükat o'u. Achijiraashi joo chi Faraónkai sünainmüin tü nü'lapüinkalüya'asa sünain müin naa'in nüle'eru'u: “Lapüja'a ne'e”.;guc
8767;Shiasa'a mapa ja'ipa ka'ikat, jiwa'atüsü naa'in chi Faraónkai saaliijee tü nü'lapüinkat. Neenajitkalaka süpüshua tü oo'ulakütkalüirua yala Egipto je tüirua atüjaasükalüirua saa'u kasa süpüshua sünain nüküjüin süchikü tü nü'lapüinkat namüinrua. Akatsa'a isain joo nachikü nayaawatüin jamalu'ulüin tü nü'lapüinkat.;guc
8768;Niasa'a joo chi laülaashikai naa'u na aapajüliikana nüsüin chi Faraónkai, nümakalaka nümüin: ―Sototooitpaja'a joo taa'in wane taainjala so'u ka'ikat tüü.;guc
8769;Tayakai oo'ulaka chi laülaashikai naa'u na aainjüliikana pan pümüin, püpüreesajirüin paala sulu'u tü kaatset chakat nipialu'u chi sülaülashikai tü waariakat saaliijee jashichin pia wamüin.;guc
8770;So'u wane ai, a'lapüjaashii waya je wane'ewai sukua tü wa'lapüinkat eesü kapülajatkat.;guc
8771;Eejachikalaka wamaa wane hebreo jima'aiyü'iya, nüchepchia chi sülaülakai tü waariakat. Niakalaka ayaawatüin sünain jamalu'ulüin tü wa'lapüinkat.;guc
8772;Eitüsütaayai joo saa'in tü nümakat wamüin paala, ayatüsüja'a alatüin wamüin tü nümakat wamüin sümaa tale'ejinnataain tachikua sulu'umüin ta'yataale, je chi wane'e, ayatüin nu'utinnüin aa'in.;guc
8773;Nuluwataakalaka chi Faraónkai süpüla niyu'nnamaatüinjachin José sulu'ujee tü kaatsetkat. Nüüjirataakalaka José nu'wala sümaa nu'wanajaain nüshe'in. Je süchikijee, nüntakalaka eemüin chi Faraónkai.;guc
8774;Nümakalaka joo chi Faraónkai nümüin José: ―Eesüle'e wane ta'lapüin. Akatsa'a joo nnojolüin jaralüin ayaawatüin jamalu'ulüin shia. Taapa achikichi pia sümaa tütüin pia süpüla ayaawataa lapü ―nümakalaka nümüin.;guc
8775;Nüsouktakalaka joo José nümüin chi Faraónkai: ―Tayakai nnojo. Nia Maleiwakai aküjeechika süchikü sünain jamalu'ulüin tü pü'lapüinkat.;guc
8776;Nüküjakalaka joo chi Faraónkai süchiki tü nü'lapüinkat: ―Eejeittaa taya sha'watataain aa'in ta'lapüinru'u sotpa'a tü süchikat Nilo.;guc
8777;Te'rakalaka saa'in akaratshisü paa'a anapüisü ma'i sümaa kaüspülijüin saa'in eeweenuwaain shirokujee tü süchikat sünain ekajawaa süpa'amüin tü wüitüshiikat.;guc
8778;Otta müsia süchiiruajee, sujuinnuwaakalaka saa'in waneeirua akaratshisü paa'a mojujasü ma'i sümaa aürülajüin ma'i saa'in shirokujee tü süchikat. Nnojoyülia te'rüin kasa eekai müin aka tia sulu'u tü mmakat Egipto.;guc
8779;Shiasa'a tü paa'a aürütsükat ma'i, shimiratkalaka saa'in tü paa'a kaüsüsükalüirua.;guc
8780;Ayatüsia ne'e maa akaajüle aürülüin süchikijee shiküitpain tü wane paa'a kaüsüsükalüirua. Müsü tü ta'lapüinkat. Tachijiraakalaka so'umüin tia.;guc
8781;“Ta'lapüjaakalaka joo tachikua'aya. Te'rakalaka saa'in wane süsa'a ‘trigo’ sümaa akaratshisü shikiiwajuna. Anapüisü ma'i tü so'ukot je kettaasü süpüla ashannaa.;guc
8782;Otta müsia süchiiruajee, te'rakalaka saa'in joo wane süsa'aya sümaa akaratshisü shikiiwajuna ma'ülü'üjasat o'u sümaa julüin saa'in sütüma tü jouktaikat.;guc
